2026-04-29 13:22:38 | INFO    | apscheduler.schedulers.base | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-29 15:01:44 | INFO    | notifiers.feishu_notifier | 飞书通知发送成功: combined_surge - Alejandro Delgado
2026-04-29 15:01:44 | INFO    | scheduler.scheduler | 飞书通知: 成功 84 / 总数 90
2026-04-29 15:01:44 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:04:35 UTC)" executed successfully
2026-04-29 15:01:46 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=1&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:01:46 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=2&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:01:47 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=3&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:04:35 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:09:35 UTC)" (scheduled at 2026-04-29 07:04:35.761210+00:00)
2026-04-29 15:04:36 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=2&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:04:37 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=3&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:04:40 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=1&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:04:41 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:09:35 UTC)" executed successfully
2026-04-29 15:09:35 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:14:35 UTC)" (scheduled at 2026-04-29 07:09:35.761210+00:00)
2026-04-29 15:09:37 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=3&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:09:37 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=1&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:09:39 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=2&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:09:39 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:14:35 UTC)" executed successfully
2026-04-29 15:14:35 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:19:35 UTC)" (scheduled at 2026-04-29 07:14:35.761210+00:00)
2026-04-29 15:14:37 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=3&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:14:38 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=1&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:14:38 | INFO    | httpx._client | HTTP Request: GET https://api2.virtuals.io/api/virtuals?pagination%5Bpage%5D=2&pagination%5BpageSize%5D=50 "HTTP/1.1 200 OK"
2026-04-29 15:14:44 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:19:35 UTC)" executed successfully
2026-04-29 15:18:58 | INFO    | apscheduler.schedulers.base | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-29 15:18:58 | INFO    | apscheduler.schedulers.base | Added job "PollingController.scheduled_scan" to job store "default"
2026-04-29 15:18:58 | INFO    | apscheduler.schedulers.base | Scheduler started
2026-04-29 15:18:59 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 15:18:59 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 15:19:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 15:19:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 15:19:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 15:19:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 15:19:01 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 15:23:58 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:28:58 UTC)" (scheduled at 2026-04-29 07:23:58.684081+00:00)
2026-04-29 15:23:59 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 15:23:59 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 15:24:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 15:24:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 15:24:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 15:24:01 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 15:24:02 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 15:24:03 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:28:58 UTC)" executed successfully
2026-04-29 15:28:58 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:33:58 UTC)" (scheduled at 2026-04-29 07:28:58.684081+00:00)
2026-04-29 15:28:59 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 15:28:59 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 15:28:59 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 15:29:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 15:29:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 15:29:01 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 15:29:04 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 15:29:05 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:33:58 UTC)" executed successfully
2026-04-29 15:33:58 | INFO    | apscheduler.schedulers.base | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-29 15:33:58 | INFO    | apscheduler.schedulers.base | Added job "PollingController.scheduled_scan" to job store "default"
2026-04-29 15:33:58 | INFO    | apscheduler.schedulers.base | Scheduler started
2026-04-29 15:33:58 | INFO    | apscheduler.schedulers.base | Scheduler has been shut down
2026-04-29 15:33:58 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:38:58 UTC)" (scheduled at 2026-04-29 07:33:58.684081+00:00)
2026-04-29 15:34:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 15:34:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 15:34:00 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 15:34:01 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 15:34:01 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 15:34:01 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 15:34:01 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 15:34:03 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:38:58 UTC)" executed successfully
2026-04-29 15:34:18 | INFO    | apscheduler.schedulers.base | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-29 15:34:18 | INFO    | apscheduler.schedulers.base | Added job "PollingController.scheduled_scan" to job store "default"
2026-04-29 15:34:18 | INFO    | apscheduler.schedulers.base | Scheduler started
2026-04-29 15:34:18 | INFO    | apscheduler.schedulers.base | Scheduler has been shut down
2026-04-29 15:34:36 | INFO    | apscheduler.schedulers.base | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-29 15:34:36 | INFO    | apscheduler.schedulers.base | Added job "PollingController.scheduled_scan" to job store "default"
2026-04-29 15:34:36 | INFO    | apscheduler.schedulers.base | Scheduler started
2026-04-29 15:34:37 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 15:34:37 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 15:34:37 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 15:34:38 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 15:34:38 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 15:34:38 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 15:34:38 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 15:34:40 | INFO    | scoring.engine | 评分完成: 327 个 Agent
2026-04-29 15:34:44 | INFO    | scoring.engine | 评分完成: 327 个 Agent
2026-04-29 15:34:44 | ERROR   | logging | scoring failed: table agent_scores has no column named grade
Traceback (most recent call last):

  File "<frozen runpy>", line 198, in _run_module_as_main
  File "<frozen runpy>", line 88, in _run_code
  File "C:\Python313\Lib\site-packages\uvicorn\__main__.py", line 4, in <module>
    uvicorn.main()
    │       └ <Command main>
    └ <module 'uvicorn' from 'C:\\Python313\\Lib\\site-packages\\uvicorn\\__init__.py'>
  File "C:\Python313\Lib\site-packages\click\core.py", line 1442, in __call__
    return self.main(*args, **kwargs)
           │    │     │       └ {}
           │    │     └ ()
           │    └ <function Command.main at 0x00000175549DC9A0>
           └ <Command main>
  File "C:\Python313\Lib\site-packages\click\core.py", line 1363, in main
    rv = self.invoke(ctx)
         │    │      └ <click.core.Context object at 0x0000017554B26F90>
         │    └ <function Command.invoke at 0x00000175549DC680>
         └ <Command main>
  File "C:\Python313\Lib\site-packages\click\core.py", line 1226, in invoke
    return ctx.invoke(self.callback, **ctx.params)
           │   │      │    │           │   └ {'host': '0.0.0.0', 'port': 8000, 'app': 'main:app', 'uds': None, 'fd': None, 'reload': False, 'reload_dirs': (), 'reload_inc...
           │   │      │    │           └ <click.core.Context object at 0x0000017554B26F90>
           │   │      │    └ <function main at 0x0000017554BFA3E0>
           │   │      └ <Command main>
           │   └ <function Context.invoke at 0x00000175549D7880>
           └ <click.core.Context object at 0x0000017554B26F90>
  File "C:\Python313\Lib\site-packages\click\core.py", line 794, in invoke
    return callback(*args, **kwargs)
           │         │       └ {'host': '0.0.0.0', 'port': 8000, 'app': 'main:app', 'uds': None, 'fd': None, 'reload': False, 'reload_dirs': (), 'reload_inc...
           │         └ ()
           └ <function main at 0x0000017554BFA3E0>
  File "C:\Python313\Lib\site-packages\uvicorn\main.py", line 433, in main
    run(
    └ <function run at 0x0000017554A7A5C0>
  File "C:\Python313\Lib\site-packages\uvicorn\main.py", line 606, in run
    server.run()
    │      └ <function Server.run at 0x0000017554AA94E0>
    └ <uvicorn.server.Server object at 0x0000017554B278C0>
  File "C:\Python313\Lib\site-packages\uvicorn\server.py", line 75, in run
    return asyncio_run(self.serve(sockets=sockets), loop_factory=self.config.get_loop_factory())
           │           │    │             │                      │    │      └ <function Config.get_loop_factory at 0x0000017554A56E80>
           │           │    │             │                      │    └ <uvicorn.config.Config object at 0x0000017554B27230>
           │           │    │             │                      └ <uvicorn.server.Server object at 0x0000017554B278C0>
           │           │    │             └ None
           │           │    └ <function Server.serve at 0x0000017554AA9580>
           │           └ <uvicorn.server.Server object at 0x0000017554B278C0>
           └ <function run at 0x0000017554301760>
  File "C:\Python313\Lib\asyncio\runners.py", line 194, in run
    return runner.run(main)
           │      │   └ <coroutine object Server.serve at 0x0000017554BD7CA0>
           │      └ <function Runner.run at 0x00000175547CFB00>
           └ <asyncio.runners.Runner object at 0x0000017554B27B60>
  File "C:\Python313\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<Server.serve() running at C:\Python313\Lib\site-packages\uvicorn\server.py:79> wait_for=<Fu...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x00000175547CD6C0>
           │    └ <ProactorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x0000017554B27B60>
  File "C:\Python313\Lib\asyncio\base_events.py", line 707, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x00000175547CD620>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Python313\Lib\asyncio\base_events.py", line 678, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x00000175547CF420>
    └ <ProactorEventLoop running=True closed=False debug=False>
  File "C:\Python313\Lib\asyncio\base_events.py", line 2033, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x00000175543025C0>
    └ <Handle <_asyncio.TaskStepMethWrapper object at 0x0000017557420BB0>()>
  File "C:\Python313\Lib\asyncio\events.py", line 89, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle <_asyncio.TaskStepMethWrapper object at 0x0000017557420BB0>()>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle <_asyncio.TaskStepMethWrapper object at 0x0000017557420BB0>()>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle <_asyncio.TaskStepMethWrapper object at 0x0000017557420BB0>()>

  File "D:\AAA-Project\017-DegenClaw-Trading\backend\main.py", line 22, in run_initial_collection
    await controller.scan_once(trigger="startup")
          │          └ <function PollingController.scan_once at 0x0000017555E81BC0>
          └ <scheduler.scheduler.PollingController object at 0x0000017556031940>

  File "D:\AAA-Project\017-DegenClaw-Trading\backend\scheduler\scheduler.py", line 212, in scan_once
    summary = await run_collection(self.database, self.settings)
                    │              │    │         │    └ Settings(app_name='DegenClaw Alpha Engine', db_path=WindowsPath('data/degenclaw.db'), host='0.0.0.0', port=8000, cors_origins...
                    │              │    │         └ <scheduler.scheduler.PollingController object at 0x0000017556031940>
                    │              │    └ <db.database.Database object at 0x00000175560317F0>
                    │              └ <scheduler.scheduler.PollingController object at 0x0000017556031940>
                    └ <function run_collection at 0x0000017555DBB920>

> File "D:\AAA-Project\017-DegenClaw-Trading\backend\scheduler\scheduler.py", line 127, in run_collection
    database.insert_agent_score(score)
    │        │                  └ AgentScore(agent_id='123', token_address='0xa9F0C14C5D3Fc94C8B6b3c095fEcE3AD41989D1A', score_total=13, council_probability_sc...
    │        └ <function Database.insert_agent_score at 0x0000017555BC7D80>
    └ <db.database.Database object at 0x00000175560317F0>

  File "D:\AAA-Project\017-DegenClaw-Trading\backend\db\database.py", line 358, in insert_agent_score
    conn.execute(
    │    └ <method 'execute' of 'sqlite3.Connection' objects>
    └ <sqlite3.Connection object at 0x0000017557549E40>

sqlite3.OperationalError: table agent_scores has no column named grade
2026-04-29 15:35:44 | INFO    | apscheduler.schedulers.base | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-29 15:35:44 | INFO    | apscheduler.schedulers.base | Added job "PollingController.scheduled_scan" to job store "default"
2026-04-29 15:35:44 | INFO    | apscheduler.schedulers.base | Scheduler started
2026-04-29 15:35:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 15:35:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 15:35:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 15:35:46 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 15:35:46 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 15:35:47 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 15:35:47 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 15:35:48 | INFO    | scoring.engine | 评分完成: 327 个 Agent
2026-04-29 15:35:49 | INFO    | scheduler.scheduler | 评分完成: 327 个 Agent
2026-04-29 15:35:49 | INFO    | scoring.engine | 评分完成: 327 个 Agent
2026-04-29 15:40:44 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:45:44 UTC)" (scheduled at 2026-04-29 07:40:44.421959+00:00)
2026-04-29 15:40:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 15:40:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 15:40:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 15:40:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 15:40:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 15:40:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 15:40:46 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 15:40:50 | INFO    | scoring.engine | 评分完成: 327 个 Agent
2026-04-29 15:40:50 | INFO    | scheduler.scheduler | 评分完成: 327 个 Agent
2026-04-29 15:40:50 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:45:44 UTC)" executed successfully
2026-04-29 15:45:44 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:50:44 UTC)" (scheduled at 2026-04-29 07:45:44.421959+00:00)
2026-04-29 15:45:46 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 15:45:46 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 15:45:47 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 15:45:47 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 15:45:47 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 15:45:47 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 15:45:48 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 15:45:58 | INFO    | scoring.engine | 评分完成: 327 个 Agent
2026-04-29 15:45:58 | INFO    | scheduler.scheduler | 评分完成: 327 个 Agent
2026-04-29 15:45:58 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:50:44 UTC)" executed successfully
2026-04-29 15:50:44 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:55:44 UTC)" (scheduled at 2026-04-29 07:50:44.421959+00:00)
2026-04-29 15:50:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 15:50:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 15:50:46 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 15:50:47 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 15:50:47 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 15:50:47 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 15:50:49 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 15:50:51 | INFO    | scoring.engine | 评分完成: 327 个 Agent
2026-04-29 15:50:51 | INFO    | scheduler.scheduler | 评分完成: 327 个 Agent
2026-04-29 15:50:51 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 07:55:44 UTC)" executed successfully
2026-04-29 15:55:44 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 08:00:44 UTC)" (scheduled at 2026-04-29 07:55:44.421959+00:00)
2026-04-29 15:55:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 15:55:45 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 15:55:46 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 15:55:46 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 15:55:46 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 15:55:47 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 15:55:49 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 15:55:50 | INFO    | scoring.engine | 评分完成: 327 个 Agent
2026-04-29 15:55:51 | INFO    | scheduler.scheduler | 评分完成: 327 个 Agent
2026-04-29 15:55:51 | INFO    | apscheduler.executors.base | Job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 08:00:44 UTC)" executed successfully
2026-04-29 16:00:44 | INFO    | apscheduler.executors.base | Running job "PollingController.scheduled_scan (trigger: interval[0:05:00], next run at: 2026-04-29 08:05:44 UTC)" (scheduled at 2026-04-29 08:00:44.421959+00:00)
2026-04-29 16:00:50 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=50 "HTTP/1.1 200 "
2026-04-29 16:00:50 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=300 "HTTP/1.1 200 "
2026-04-29 16:00:50 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=0 "HTTP/1.1 200 "
2026-04-29 16:00:51 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=250 "HTTP/1.1 200 "
2026-04-29 16:00:51 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=100 "HTTP/1.1 200 "
2026-04-29 16:00:51 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=150 "HTTP/1.1 200 "
2026-04-29 16:00:51 | INFO    | httpx._client | HTTP Request: GET https://degen.virtuals.io/api/leaderboard?limit=50&offset=200 "HTTP/1.1 200 "
2026-04-29 16:00:55 | INFO    | scoring.engine | 评分完成: 327 个 Agent
